ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core3_core,useful_busy_cycles,,Accumulator,57613899000,0,1724734,1724734,1724734,1,1
system_pxn0_pod0_core3_core,useful_memory_wait_cycles,,Accumulator,57613899000,0,27031175,27031175,27031175,1,1
system_pxn0_pod0_core3_core,useful_active_idle_cycles,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,useful_load_latency_total,,Accumulator,57613899000,0,27031175,11282873181,692002,2,593
system_pxn0_pod0_core3_core,useful_load_request_count,,Accumulator,57613899000,0,692002,692002,692002,1,1
system_pxn0_pod0_core3_core,useful_dram_load_latency_total,,Accumulator,57613899000,0,13183613,5718944925,30399,432,593
system_pxn0_pod0_core3_core,useful_dram_load_request_count,,Accumulator,57613899000,0,30399,30399,30399,1,1
system_pxn0_pod0_core3_core,outstanding_requests_sum,,Accumulator,57613899000,0,30764500,30764500,30764500,1,1
system_pxn0_pod0_core3_core,useful_outstanding_requests_sum,,Accumulator,57613899000,0,27723177,27723177,27723177,1,1
system_pxn0_pod0_core3_core,dram_outstanding_requests_sum,,Accumulator,57613899000,0,13227061,13227061,13227061,1,1
system_pxn0_pod0_core3_core,useful_dram_outstanding_requests_sum,,Accumulator,57613899000,0,13214012,13214012,13214012,1,1
system_pxn0_pod0_core4_core,load_l1sp,hart_0,Accumulator,57613899000,0,661379,661379,661379,1,1
system_pxn0_pod0_core4_core,store_l1sp,hart_0,Accumulator,57613899000,0,463560,463560,463560,1,1
system_pxn0_pod0_core4_core,atomic_l1sp,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,load_l2sp,hart_0,Accumulator,57613899000,0,74790,74790,74790,1,1
system_pxn0_pod0_core4_core,store_l2sp,hart_0,Accumulator,57613899000,0,601,601,601,1,1
system_pxn0_pod0_core4_core,atomic_l2sp,hart_0,Accumulator,57613899000,0,145,145,145,1,1
system_pxn0_pod0_core4_core,load_dram,hart_0,Accumulator,57613899000,0,30388,30388,30388,1,1
system_pxn0_pod0_core4_core,store_dram,hart_0,Accumulator,57613899000,0,2,2,2,1,1
system_pxn0_pod0_core4_core,atomic_dram,hart_0,Accumulator,57613899000,0,27811,27811,27811,1,1
system_pxn0_pod0_core4_core,load_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,store_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,atomic_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,useful_load_l1sp,hart_0,Accumulator,57613899000,0,409317,409317,409317,1,1
system_pxn0_pod0_core4_core,useful_store_l1sp,hart_0,Accumulator,57613899000,0,219494,219494,219494,1,1
system_pxn0_pod0_core4_core,useful_atomic_l1sp,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,useful_load_l2sp,hart_0,Accumulator,57613899000,0,5610,5610,5610,1,1
system_pxn0_pod0_core4_core,useful_store_l2sp,hart_0,Accumulator,57613899000,0,583,583,583,1,1
system_pxn0_pod0_core4_core,useful_atomic_l2sp,hart_0,Accumulator,57613899000,0,127,127,127,1,1
system_pxn0_pod0_core4_core,useful_load_dram,hart_0,Accumulator,57613899000,0,30348,30348,30348,1,1
system_pxn0_pod0_core4_core,useful_store_dram,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,useful_atomic_dram,hart_0,Accumulator,57613899000,0,27788,27788,27788,1,1
system_pxn0_pod0_core4_core,pgas_translations,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,l2sp_interarrival,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,busy_cycles,,Accumulator,57613899000,0,3732558,3732558,3732558,1,1
system_pxn0_pod0_core4_core,stall_cycles,,Accumulator,57613899000,0,23909527,643154226493,69118,1,755220
system_pxn0_pod0_core4_core,icache_miss,,Accumulator,57613899000,0,2878,2878,2878,1,1
system_pxn0_pod0_core4_core,memory_wait_cycles,,Accumulator,57613899000,0,29418546,29418546,29418546,1,1
system_pxn0_pod0_core4_core,active_idle_cycles,,Accumulator,57613899000,0,69118,69118,69118,1,1
system_pxn0_pod0_core4_core,load_latency_total,,Accumulator,57613899000,0,29418546,11287010140,1258676,2,711
system_pxn0_pod0_core4_core,load_request_count,,Accumulator,57613899000,0,1258676,1258676,1258676,1,1
system_pxn0_pod0_core4_core,dram_load_latency_total,,Accumulator,57613899000,0,13180073,5718118435,30388,432,680
system_pxn0_pod0_core4_core,dram_load_request_count,,Accumulator,57613899000,0,30388,30388,30388,1,1
system_pxn0_pod0_core4_core,useful_busy_cycles,,Accumulator,57613899000,0,1725478,1725478,1725478,1,1
system_pxn0_pod0_core4_core,useful_memory_wait_cycles,,Accumulator,57613899000,0,26943544,26943544,26943544,1,1
system_pxn0_pod0_core4_core,useful_active_idle_cycles,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core4_core,useful_load_latency_total,,Accumulator,57613899000,0,26943544,11241426624,693267,2,711
system_pxn0_pod0_core4_core,useful_load_request_count,,Accumulator,57613899000,0,693267,693267,693267,1,1
system_pxn0_pod0_core4_core,useful_dram_load_latency_total,,Accumulator,57613899000,0,13162757,5710622075,30348,432,680
system_pxn0_pod0_core4_core,useful_dram_load_request_count,,Accumulator,57613899000,0,30348,30348,30348,1,1
system_pxn0_pod0_core4_core,outstanding_requests_sum,,Accumulator,57613899000,0,30677222,30677222,30677222,1,1
system_pxn0_pod0_core4_core,useful_outstanding_requests_sum,,Accumulator,57613899000,0,27636811,27636811,27636811,1,1
system_pxn0_pod0_core4_core,dram_outstanding_requests_sum,,Accumulator,57613899000,0,13210461,13210461,13210461,1,1
system_pxn0_pod0_core4_core,useful_dram_outstanding_requests_sum,,Accumulator,57613899000,0,13193105,13193105,13193105,1,1
system_pxn0_pod0_core5_core,load_l1sp,hart_0,Accumulator,57613899000,0,661573,661573,661573,1,1
system_pxn0_pod0_core5_core,store_l1sp,hart_0,Accumulator,57613899000,0,463567,463567,463567,1,1
system_pxn0_pod0_core5_core,atomic_l1sp,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,load_l2sp,hart_0,Accumulator,57613899000,0,74554,74554,74554,1,1
system_pxn0_pod0_core5_core,store_l2sp,hart_0,Accumulator,57613899000,0,591,591,591,1,1
system_pxn0_pod0_core5_core,atomic_l2sp,hart_0,Accumulator,57613899000,0,140,140,140,1,1
system_pxn0_pod0_core5_core,load_dram,hart_0,Accumulator,57613899000,0,30522,30522,30522,1,1
system_pxn0_pod0_core5_core,store_dram,hart_0,Accumulator,57613899000,0,10,10,10,1,1
system_pxn0_pod0_core5_core,atomic_dram,hart_0,Accumulator,57613899000,0,27991,27991,27991,1,1
system_pxn0_pod0_core5_core,load_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,store_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,atomic_remote_pxn,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,useful_load_l1sp,hart_0,Accumulator,57613899000,0,410131,410131,410131,1,1
system_pxn0_pod0_core5_core,useful_store_l1sp,hart_0,Accumulator,57613899000,0,219928,219928,219928,1,1
system_pxn0_pod0_core5_core,useful_atomic_l1sp,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,useful_load_l2sp,hart_0,Accumulator,57613899000,0,5415,5415,5415,1,1
system_pxn0_pod0_core5_core,useful_store_l2sp,hart_0,Accumulator,57613899000,0,573,573,573,1,1
system_pxn0_pod0_core5_core,useful_atomic_l2sp,hart_0,Accumulator,57613899000,0,122,122,122,1,1
system_pxn0_pod0_core5_core,useful_load_dram,hart_0,Accumulator,57613899000,0,30453,30453,30453,1,1
system_pxn0_pod0_core5_core,useful_store_dram,hart_0,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,useful_atomic_dram,hart_0,Accumulator,57613899000,0,27973,27973,27973,1,1
system_pxn0_pod0_core5_core,pgas_translations,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,l2sp_interarrival,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,busy_cycles,,Accumulator,57613899000,0,3734044,3734044,3734044,1,1
system_pxn0_pod0_core5_core,stall_cycles,,Accumulator,57613899000,0,23777571,642629249505,69070,1,755250
system_pxn0_pod0_core5_core,icache_miss,,Accumulator,57613899000,0,3084,3084,3084,1,1
system_pxn0_pod0_core5_core,memory_wait_cycles,,Accumulator,57613899000,0,29554095,29554095,29554095,1,1
system_pxn0_pod0_core5_core,active_idle_cycles,,Accumulator,57613899000,0,69070,69070,69070,1,1
system_pxn0_pod0_core5_core,load_latency_total,,Accumulator,57613899000,0,29554095,11347957919,1258948,2,683
system_pxn0_pod0_core5_core,load_request_count,,Accumulator,57613899000,0,1258948,1258948,1258948,1,1
system_pxn0_pod0_core5_core,dram_load_latency_total,,Accumulator,57613899000,0,13239453,5744424947,30522,432,611
system_pxn0_pod0_core5_core,dram_load_request_count,,Accumulator,57613899000,0,30522,30522,30522,1,1
system_pxn0_pod0_core5_core,useful_busy_cycles,,Accumulator,57613899000,0,1730207,1730207,1730207,1,1
system_pxn0_pod0_core5_core,useful_memory_wait_cycles,,Accumulator,57613899000,0,27068560,27068560,27068560,1,1
system_pxn0_pod0_core5_core,useful_active_idle_cycles,,Accumulator,57613899000,0,0,0,0,0,0
system_pxn0_pod0_core5_core,useful_load_latency_total,,Accumulator,57613899000,0,27068560,11296766056,694595,2,683
