ComponentName,StatisticName,StatisticSubId,StatisticType,SimTime,Rank,Sum.u64,SumSQ.u64,Count.u64,Min.u64,Max.u64
system_pxn0_pod0_core1_core,outstanding_requests_sum,,Accumulator,5468748000,0,3582176,3582176,3582176,1,1
system_pxn0_pod0_core1_core,useful_outstanding_requests_sum,,Accumulator,5468748000,0,3241241,3241241,3241241,1,1
system_pxn0_pod0_core1_core,dram_outstanding_requests_sum,,Accumulator,5468748000,0,803727,803727,803727,1,1
system_pxn0_pod0_core1_core,useful_dram_outstanding_requests_sum,,Accumulator,5468748000,0,802549,802549,802549,1,1
system_pxn0_pod0_core2_core,load_l1sp,hart_0,Accumulator,5468748000,0,311738,311738,311738,1,1
system_pxn0_pod0_core2_core,store_l1sp,hart_0,Accumulator,5468748000,0,179960,179960,179960,1,1
system_pxn0_pod0_core2_core,atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,load_l2sp,hart_0,Accumulator,5468748000,0,15614,15614,15614,1,1
system_pxn0_pod0_core2_core,store_l2sp,hart_0,Accumulator,5468748000,0,1111,1111,1111,1,1
system_pxn0_pod0_core2_core,atomic_l2sp,hart_0,Accumulator,5468748000,0,206,206,206,1,1
system_pxn0_pod0_core2_core,load_dram,hart_0,Accumulator,5468748000,0,19630,19630,19630,1,1
system_pxn0_pod0_core2_core,store_dram,hart_0,Accumulator,5468748000,0,1,1,1,1,1
system_pxn0_pod0_core2_core,atomic_dram,hart_0,Accumulator,5468748000,0,16526,16526,16526,1,1
system_pxn0_pod0_core2_core,load_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,store_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,atomic_remote_pxn,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,useful_load_l1sp,hart_0,Accumulator,5468748000,0,284558,284558,284558,1,1
system_pxn0_pod0_core2_core,useful_store_l1sp,hart_0,Accumulator,5468748000,0,152308,152308,152308,1,1
system_pxn0_pod0_core2_core,useful_atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,useful_load_l2sp,hart_0,Accumulator,5468748000,0,7807,7807,7807,1,1
system_pxn0_pod0_core2_core,useful_store_l2sp,hart_0,Accumulator,5468748000,0,1087,1087,1087,1,1
system_pxn0_pod0_core2_core,useful_atomic_l2sp,hart_0,Accumulator,5468748000,0,182,182,182,1,1
system_pxn0_pod0_core2_core,useful_load_dram,hart_0,Accumulator,5468748000,0,19600,19600,19600,1,1
system_pxn0_pod0_core2_core,useful_store_dram,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,useful_atomic_dram,hart_0,Accumulator,5468748000,0,16512,16512,16512,1,1
system_pxn0_pod0_core2_core,pgas_translations,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,l2sp_interarrival,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,busy_cycles,,Accumulator,5468748000,0,1396276,1396276,1396276,1,1
system_pxn0_pod0_core2_core,stall_cycles,,Accumulator,5468748000,0,842735,7601782111,7711,1,84011
system_pxn0_pod0_core2_core,icache_miss,,Accumulator,5468748000,0,3260,3260,3260,1,1
system_pxn0_pod0_core2_core,memory_wait_cycles,,Accumulator,5468748000,0,2986164,2986164,2986164,1,1
system_pxn0_pod0_core2_core,active_idle_cycles,,Accumulator,5468748000,0,7711,7711,7711,1,1
system_pxn0_pod0_core2_core,load_latency_total,,Accumulator,5468748000,0,2986164,102949288,544786,2,622
system_pxn0_pod0_core2_core,load_request_count,,Accumulator,5468748000,0,544786,544786,544786,1,1
system_pxn0_pod0_core2_core,dram_load_latency_total,,Accumulator,5468748000,0,769602,34293870,19630,34,222
system_pxn0_pod0_core2_core,dram_load_request_count,,Accumulator,5468748000,0,19630,19630,19630,1,1
system_pxn0_pod0_core2_core,useful_busy_cycles,,Accumulator,5468748000,0,1171108,1171108,1171108,1,1
system_pxn0_pod0_core2_core,useful_memory_wait_cycles,,Accumulator,5468748000,0,2705696,2705696,2705696,1,1
system_pxn0_pod0_core2_core,useful_active_idle_cycles,,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core2_core,useful_load_latency_total,,Accumulator,5468748000,0,2705696,97253250,482054,2,222
system_pxn0_pod0_core2_core,useful_load_request_count,,Accumulator,5468748000,0,482054,482054,482054,1,1
system_pxn0_pod0_core2_core,useful_dram_load_latency_total,,Accumulator,5468748000,0,768422,34240452,19600,34,222
system_pxn0_pod0_core2_core,useful_dram_load_request_count,,Accumulator,5468748000,0,19600,19600,19600,1,1
system_pxn0_pod0_core2_core,outstanding_requests_sum,,Accumulator,5468748000,0,3530950,3530950,3530950,1,1
system_pxn0_pod0_core2_core,useful_outstanding_requests_sum,,Accumulator,5468748000,0,3187750,3187750,3187750,1,1
system_pxn0_pod0_core2_core,dram_outstanding_requests_sum,,Accumulator,5468748000,0,789232,789232,789232,1,1
system_pxn0_pod0_core2_core,useful_dram_outstanding_requests_sum,,Accumulator,5468748000,0,788022,788022,788022,1,1
system_pxn0_pod0_core3_core,load_l1sp,hart_0,Accumulator,5468748000,0,312497,312497,312497,1,1
system_pxn0_pod0_core3_core,store_l1sp,hart_0,Accumulator,5468748000,0,180420,180420,180420,1,1
system_pxn0_pod0_core3_core,atomic_l1sp,hart_0,Accumulator,5468748000,0,0,0,0,0,0
system_pxn0_pod0_core3_core,load_l2sp,hart_0,Accumulator,5468748000,0,15665,15665,15665,1,1
